@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute outputs-1 {0,1,2,3,4,5}

@data
372,'2018/11/21 10:37:40:440',9,-10333383,-11058908,-9214381,-2368042,-65538,-65794,-1184276,-263173,-1,-5990260,-10663120,-10862043,-8819622,-2039592,-855310,-10000539,-15662079,-14148068,-8753813,-8162458,-11059162,-10796765,-9676479,-6451075,-9674155,-16777216,-14809856,-15924992,-15400704,-15597312,-11585507,-10928352,-10599387,-10468058,-10665180,-13622766,-14216183,-13757175,-13166069,-14809343,-11914472,-11191267,-10796766,-10599644,-10599388,-10665180,-11123666,-7239300,-7566470,-11060962,-12111852,-11388646,-10994146,-10862303,-10730973,-10796508,-10070203,-460039,-2893874,-10929633,-12440816,-11783146,-11388646,-11191010,-10993888,-10993629,-10003896,-1,-1840412,-7505306,-12901365,-12243440,-11914732,-11717097,-11519974,-11322595,-11584734,-10597064,-9741497,-9149101,-10927579,-10795993,-10729944,-10729430,-10663379,-10465485,-10201795,-9807292,-9873086,-10005444,-9939658,-9873608,-9873094,-9806787,-9740735,-9542838,-8884387,-7568011,-7173251,-7370886,5
373,'2018/11/21 10:37:40:473',9,-10333383,-11058908,-9214125,-2368042,-65794,-65794,-1184276,-263174,-1,-5990260,-10663120,-10862043,-8885158,-2039592,-855310,-10066075,-15662335,-14148069,-8753814,-8162714,-11059162,-10796764,-9676479,-6451075,-9674155,-16777216,-14809856,-15924992,-15400704,-15597312,-11585507,-10928352,-10599387,-10468058,-10665180,-13622766,-14215927,-13757175,-13166069,-14809343,-11848936,-11191267,-10796766,-10599644,-10599388,-10665180,-11123666,-7239300,-7566470,-11060961,-12111852,-11388646,-10994146,-10862303,-10730973,-10796508,-10070203,-460039,-2893874,-10995169,-12440816,-11717610,-11388646,-11125474,-10993888,-10993630,-10003896,-1,-1840412,-7505050,-12901365,-12243440,-11914732,-11717097,-11519974,-11322595,-11584734,-10597064,-9807033,-9149101,-10927579,-10795993,-10729944,-10729430,-10663123,-10465485,-10201795,-9807036,-9873086,-10005444,-9939658,-9873608,-9873094,-9806787,-9740735,-9542838,-8884387,-7568011,-7173251,-7370886,5
374,'2018/11/21 10:37:40:507',9,-10333383,-11058908,-9214381,-2368298,-65794,-65794,-1184532,-263174,-1,-5990260,-10663120,-10862043,-8885158,-2039592,-855310,-10066331,-15662335,-14213605,-8819350,-8162714,-11059162,-10796764,-9676479,-6451075,-9674155,-16777216,-14809856,-15924992,-15400704,-15597312,-11585507,-10928352,-10599387,-10468058,-10665180,-13622766,-14215927,-13757175,-13166068,-14809343,-11914472,-11191267,-10796766,-10664925,-10599388,-10665180,-11123666,-7239300,-7566470,-11060961,-12111852,-11388646,-10994146,-10862303,-10730973,-10796508,-10070203,-525575,-2893874,-10929633,-12440816,-11783146,-11388646,-11191011,-10993888,-10993629,-10003896,-1,-1840412,-7505050,-12901365,-12243440,-11914732,-11717097,-11519974,-11322595,-11584734,-10597064,-9807033,-9149101,-10993115,-10795993,-10729944,-10729430,-10663379,-10531021,-10201795,-9872572,-9873086,-10005444,-9939658,-9873608,-9873094,-9806787,-9740735,-9542838,-8884387,-7568267,-7173251,-7370886,5
375,'2018/11/21 10:37:40:540',9,-10333383,-11058908,-9214381,-2368042,-65794,-65794,-1250069,-263430,-1,-5990260,-10663120,-10862043,-8885158,-2039592,-855310,-10066331,-15662335,-14213861,-8819606,-8162714,-11059161,-10796764,-9676480,-6451075,-9608619,-16777216,-14809856,-15924992,-15400704,-15597312,-11585507,-10928351,-10599387,-10468058,-10665180,-13557230,-14215927,-13757174,-13166068,-14809343,-11848936,-11191267,-10796766,-10664925,-10599388,-10665180,-11123666,-7239300,-7566470,-11060705,-12111852,-11388646,-10994146,-10862303,-10730973,-10796508,-10135739,-460039,-2893618,-10929633,-12440816,-11783146,-11388390,-11191010,-10993888,-10993629,-10003896,-1,-1840412,-7505050,-12901365,-12243440,-11914476,-11717097,-11519974,-11322595,-11584734,-10597064,-9807033,-9149101,-10927579,-10795993,-10729944,-10729430,-10663123,-10465485,-10201795,-9807036,-9873086,-10005445,-9939658,-9873608,-9873094,-9806787,-9740735,-9542839,-8884387,-7568267,-7173251,-7370886,5
376,'2018/11/21 10:37:40:573',9,-10333383,-11058908,-9214381,-2368298,-65538,-65794,-1250069,-328966,-1,-5990260,-10663120,-10862043,-8885158,-2039592,-855311,-10066331,-15662335,-14213861,-8819606,-8162714,-11059161,-10796765,-9676480,-6451075,-9608618,-16777216,-14809856,-15924992,-15466240,-15597312,-11585507,-10928352,-10599387,-10468058,-10665180,-13557230,-14215927,-13757174,-13166068,-14809343,-11848936,-11191267,-10796766,-10599389,-10599388,-10665180,-11123666,-7239300,-7566470,-11060961,-12111852,-11388646,-10994145,-10862303,-10730973,-10796508,-10070203,-460039,-2893874,-10929633,-12440816,-11783146,-11388646,-11191010,-10993888,-10993629,-10003896,-1,-1840412,-7505050,-12901365,-12243440,-11914476,-11717097,-11519974,-11322595,-11584734,-10597064,-9807033,-9149101,-10993115,-10795993,-10729944,-10729430,-10663123,-10531021,-10201795,-9807036,-9873086,-10070981,-9939658,-9873608,-9873094,-9806787,-9740735,-9542838,-8884387,-7568267,-7173251,-7370886,5
377,'2018/11/21 10:37:40:607',9,-10333383,-11058908,-9214381,-2368298,-65794,-65794,-1250069,-328966,-1,-5990260,-10663376,-10862043,-8885158,-2039592,-855311,-10066331,-15727871,-14213862,-8819607,-8162714,-11059161,-10796765,-9676480,-6451075,-9608362,-16777216,-14809856,-15924992,-15466240,-15597312,-11585506,-10928352,-10599387,-10468058,-10665180,-13557230,-14215927,-13756918,-13166068,-14809342,-11848936,-11191267,-10796766,-10599645,-10599388,-10665180,-11123666,-7239300,-7566470,-11060705,-12111852,-11388646,-10994146,-10862303,-10730973,-10796508,-10070203,-460039,-2893874,-10995169,-12440816,-11783146,-11388390,-11191010,-10993888,-10993629,-10003896,-1,-1840412,-7505306,-12901365,-12243440,-11914476,-11717097,-11454438,-11322595,-11584734,-10597064,-9807033,-9149101,-10927579,-10795993,-10729944,-10729430,-10663123,-10531021,-10201795,-9807292,-9873086,-10005444,-9939658,-9873608,-9873094,-9806787,-9740735,-9542838,-8884387,-7568267,-7173251,-7370886,5
378,'2018/11/21 10:37:40:641',9,-10333383,-11058908,-9214381,-2368298,-65538,-65794,-1250069,-328966,-1,-5990260,-10663376,-10862043,-8885158,-2039592,-855311,-10066331,-15727871,-14213862,-8819607,-8162714,-11124698,-10796765,-9676480,-6451075,-9608362,-16777216,-14809856,-15924992,-15400704,-15597312,-11585507,-10928352,-10599387,-10533594,-10665180,-13556974,-14215927,-13756918,-13166068,-14809342,-11848936,-11191267,-10796766,-10665181,-10599388,-10665180,-11058130,-7239300,-7566470,-11060705,-12111852,-11388646,-10994146,-10862303,-10730973,-10796508,-10070203,-460039,-2893874,-10995169,-12440816,-11783146,-11388646,-11191011,-10993888,-10993629,-10003896,-1,-1840412,-7505306,-12901365,-12243440,-11914732,-11717097,-11454438,-11322595,-11584734,-10597064,-9807033,-9149101,-10927579,-10795993,-10729944,-10729430,-10663379,-10465485,-10201795,-9807292,-9873086,-10005444,-9939658,-9873608,-9873094,-9806787,-9740735,-9542838,-8884387,-7568267,-7173251,-7370886,5
379,'2018/11/21 10:37:40:673',9,-10333383,-11124444,-9214381,-2368298,-65794,-65794,-1250069,-328966,-1,-5990260,-10663376,-10862043,-8885158,-2039592,-855311,-10066332,-15727871,-14279398,-8819607,-8162714,-11059162,-10796765,-9676480,-6451075,-9608362,-16777216,-14809856,-15924992,-15466240,-15597312,-11585507,-10928352,-10599387,-10533595,-10665180,-13556974,-14215927,-13756918,-13166068,-14809342,-11914472,-11191267,-10796766,-10599645,-10599388,-10665180,-11123666,-7239300,-7566470,-11060705,-12111852,-11388646,-10994146,-10862303,-10730973,-10796508,-10070203,-460039,-2893874,-10995169,-12440816,-11783146,-11388646,-11191010,-10993888,-10993629,-10003896,-1,-1840412,-7505306,-12901365,-12243440,-11914476,-11717097,-11519974,-11322595,-11584478,-10597064,-9807033,-9149101,-10927579,-10795993,-10729944,-10729430,-10663123,-10531021,-10201795,-9807036,-9873086,-10005444,-9939658,-9873608,-9873094,-9806787,-9740735,-9543094,-8884387,-7568267,-7173251,-7370886,5
380,'2018/11/21 10:37:40:707',9,-10333383,-11058908,-9214381,-2368298,-65538,-65794,-1250326,-328966,-1,-5990260,-10663120,-10862043,-8885158,-2039592,-855311,-10066332,-15727871,-14279398,-8885143,-8162715,-11059162,-10796764,-9676480,-6451075,-9608362,-16777216,-14809856,-15924992,-15466240,-15597312,-11585507,-10928352,-10599387,-10468058,-10665180,-13556974,-14215927,-13756918,-13166068,-14809342,-11914472,-11125731,-10796766,-10599645,-10599388,-10665180,-11058130,-7239300,-7566470,-11060705,-12111852,-11388646,-10994146,-10862303,-10730973,-10796508,-10070203,-460039,-2893874,-10995169,-12440816,-11717610,-11388646,-11191010,-10993888,-10993629,-10003896,-1,-1840412,-7505306,-12901365,-12243440,-11914476,-11717097,-11519974,-11322595,-11584478,-10597064,-9807033,-9149101,-10927579,-10795993,-10729944,-10729430,-10663123,-10531021,-10201795,-9807036,-9873086,-10005444,-9939658,-9873608,-9873094,-9806787,-9740735,-9543094,-8884387,-7568267,-7173251,-7370886,5
381,'2018/11/21 10:37:40:740',9,-10333383,-11058908,-9214381,-2368298,-65794,-65794,-1315862,-328966,-1,-5990260,-10663376,-10862043,-8885158,-2039592,-855311,-10066332,-15727871,-14279654,-8885399,-8162715,-11059162,-10796765,-9676480,-6451075,-9542826,-16777216,-14809856,-15924992,-15466240,-15597312,-11585507,-10928352,-10599387,-10468058,-10665180,-13491438,-14215926,-13756918,-13166068,-14809342,-11914472,-11125731,-10796766,-10599389,-10599388,-10665180,-11123666,-7239300,-7566470,-11060705,-12111852,-11388646,-10994146,-10862303,-10730973,-10796508,-10070203,-460039,-2893874,-10929633,-12440816,-11717610,-11388646,-11125474,-10993888,-10993629,-10003896,-1,-1840412,-7505306,-12901365,-12243440,-11914476,-11717097,-11519974,-11322595,-11584478,-10597064,-9807033,-9149100,-10927579,-10795993,-10729944,-10729430,-10663123,-10531021,-10201795,-9807036,-9873086,-10005444,-9939658,-9873608,-9873094,-9806787,-9740735,-9543094,-8884387,-7568267,-7173251,-7370886,5
382,'2018/11/21 10:37:40:774',9,-10333383,-11058908,-9214381,-2368298,-65794,-65794,-1315862,-328967,-1,-5990260,-10663376,-10862043,-8885158,-2039592,-855311,-10131868,-15727872,-14279655,-8885400,-8228251,-11124698,-10796764,-9676480,-6451075,-9542826,-16777216,-14809856,-15924992,-15466240,-15597312,-11585507,-10928351,-10599387,-10533594,-10665180,-13491438,-14215926,-13756918,-13166068,-14809342,-11914472,-11191267,-10796766,-10665181,-10599388,-10665180,-11123667,-7239300,-7566470,-11060961,-12111852,-11388646,-10994146,-10862303,-10730973,-10796508,-10070203,-460039,-2893874,-10929633,-12440816,-11783146,-11388646,-11191010,-10993888,-10993629,-10003896,-1,-1840412,-7505306,-12901365,-12243440,-11914732,-11717097,-11519974,-11322595,-11584734,-10597064,-9807033,-9149101,-10993115,-10795993,-10729944,-10729430,-10663123,-10531021,-10201795,-9807292,-9873086,-10005444,-9939658,-9873608,-9873094,-9806787,-9740735,-9543094,-8884387,-7568267,-7173251,-7370886,5
383,'2018/11/21 10:37:40:807',9,-10333383,-11124444,-9214381,-2368298,-65538,-65794,-1315862,-328967,-1,-5990260,-10663376,-10862043,-8885158,-2039592,-855311,-10132124,-15727872,-14279655,-8950936,-8228251,-11124698,-10796765,-9676480,-6451075,-9542826,-16777216,-14809856,-15924992,-15466240,-15597312,-11585507,-10928352,-10599387,-10533594,-10665180,-13491438,-14215926,-13756918,-13166068,-14809086,-11914472,-11191267,-10796766,-10599645,-10599388,-10665180,-11123667,-7239300,-7566470,-11060705,-12111852,-11388646,-10994146,-10862303,-10730973,-10796508,-10135739,-460039,-2893874,-10995169,-12440816,-11783146,-11388646,-11191010,-10993888,-10993629,-10004152,-1,-1840412,-7505306,-12901365,-12243440,-11914732,-11717097,-11519974,-11322595,-11584734,-10597064,-9807033,-9149101,-10927579,-10795993,-10729944,-10729430,-10663379,-10465485,-10201795,-9807292,-9873086,-10005444,-9939658,-9873608,-9873094,-9806787,-9740735,-9543094,-8884387,-7568267,-7173251,-7370886,5
384,'2018/11/21 10:37:40:842',9,-10333383,-11124444,-9214381,-2368298,-65538,-65794,-1381655,-394759,-1,-5990260,-10663376,-10862043,-8819622,-2039592,-855311,-10132124,-15727872,-14345447,-8951192,-8228507,-11059162,-10796765,-9676480,-6451075,-9542570,-16777216,-14809856,-15924992,-15466240,-15597312,-11585507,-10928352,-10599387,-10533594,-10665180,-13491437,-14215926,-13756918,-13166068,-14743806,-11848936,-11191267,-10796766,-10665181,-10599388,-10665180,-11123667,-7239300,-7566470,-11060705,-12111852,-11388646,-10994146,-10862303,-10730973,-10796508,-10070203,-525575,-2893874,-10995169,-12440816,-11783146,-11388646,-11191010,-10993888,-10993630,-10004152,-1,-1840412,-7505306,-12901365,-12243440,-11914732,-11717097,-11519974,-11322595,-11584734,-10597064,-9807033,-9149101,-10927579,-10795993,-10729944,-10729430,-10663123,-10531021,-10201795,-9807292,-9873086,-10005444,-9939658,-9939144,-9873094,-9806787,-9740735,-9543094,-8884387,-7568267,-7173251,-7370886,5
385,'2018/11/21 10:37:40:875',9,-10333383,-11124444,-9214381,-2368298,-65538,-65794,-1381655,-394759,-1,-5990260,-10663376,-10862043,-8885158,-2039592,-920847,-10132125,-15727872,-14345447,-8951193,-8228508,-11059162,-10796765,-9676480,-6451075,-9542570,-16777216,-14809856,-15924992,-15400704,-15597312,-11585507,-10928352,-10599387,-10533594,-10665180,-13491437,-14215926,-13691382,-13100532,-14743806,-11914472,-11191267,-10796766,-10665181,-10599388,-10665180,-11123666,-7239300,-7566727,-11060705,-12111852,-11388646,-10994146,-10862303,-10730973,-10796508,-10070203,-525575,-2893875,-10995169,-12440816,-11783146,-11388646,-11191010,-10993888,-10993629,-10004152,-1,-1840412,-7505306,-12901365,-12243440,-11914476,-11717097,-11519974,-11322595,-11584734,-10597064,-9807033,-9149101,-10927579,-10795993,-10729944,-10729430,-10663123,-10531021,-10201795,-9807036,-9873086,-10005444,-9939658,-9939144,-9873094,-9806787,-9740735,-9543094,-8884387,-7568267,-7173251,-7370886,5
386,'2018/11/21 10:37:40:908',9,-10333383,-11124444,-9214381,-2368298,-65538,-65794,-1381912,-394759,-1,-5990260,-10663120,-10862043,-8885158,-2039592,-920847,-10197917,-15727872,-14410984,-9016985,-8228508,-11059162,-10796765,-9676480,-6451076,-9542570,-16777216,-14809856,-15924992,-15400704,-15597312,-11585507,-10928352,-10599387,-10533595,-10665180,-13491437,-14215926,-13691382,-13100532,-14743550,-11848936,-11191267,-10796766,-10599645,-10599388,-10665180,-11123666,-7239300,-7566726,-11060705,-12111852,-11388646,-10994146,-10862303,-10730973,-10796508,-10070203,-525575,-2893875,-10995169,-12440816,-11783146,-11388646,-11191010,-10993888,-10993630,-10004152,-1,-1840412,-7505306,-12901365,-12243440,-11914476,-11717097,-11519974,-11322595,-11584478,-10597064,-9807033,-9149101,-10927579,-10795993,-10729944,-10729430,-10663123,-10531021,-10201795,-9872828,-9873086,-10005444,-9939658,-9873608,-9873094,-9806787,-9740735,-9542839,-8884387,-7568267,-7173251,-7370886,5
387,'2018/11/21 10:37:40:940',9,-10333383,-11124444,-9214381,-2368298,-65538,-65794,-1447448,-394760,-1,-5990260,-10663376,-10862043,-8885158,-2039592,-921103,-10197917,-15727872,-14411240,-9016986,-8294044,-11059162,-10862301,-9676480,-6451075,-9542569,-16777216,-14809856,-15924992,-15400704,-15597312,-11585507,-10928352,-10599387,-10533595,-10665180,-13491437,-14150390,-13691382,-13100532,-14743550,-11914472,-11191267,-10796766,-10599644,-10599388,-10665180,-11123666,-7239300,-7566726,-10995169,-12111852,-11388646,-10994145,-10862303,-10730973,-10796508,-10070203,-460039,-2959667,-10995169,-12440816,-11783146,-11388646,-11191010,-10993888,-10993629,-10004152,-1,-1840412,-7505306,-12901365,-12243440,-11914476,-11717097,-11519974,-11322595,-11584478,-10597064,-9807033,-9149101,-10927580,-10861529,-10729944,-10729430,-10663123,-10531021,-10201795,-9807292,-9873086,-10005444,-9939658,-9939144,-9873094,-9806787,-9740735,-9542839,-8884387,-7568267,-7173251,-7370886,5
388,'2018/11/21 10:37:40:975',9,-10333383,-11058908,-9214381,-2368298,-65538,-65794,-1447705,-394760,-1,-5990260,-10663376,-10862043,-8885158,-2039592,-921103,-10197918,-15727872,-14411240,-9082522,-8294300,-11059161,-10796765,-9676480,-6451075,-9477033,-16777216,-14809856,-15924992,-15400704,-15597312,-11585507,-10928352,-10599387,-10533595,-10599644,-13491437,-14150134,-13691382,-13100532,-14743550,-11914472,-11191267,-10796766,-10599645,-10599388,-10665180,-11123666,-7239300,-7566727,-11060705,-12111852,-11388646,-10994146,-10862303,-10730973,-10796508,-10135739,-460039,-2959667,-10995169,-12440816,-11783146,-11388646,-11191010,-10993888,-10993629,-10004152,-1,-1840412,-7505306,-12901365,-12243440,-11914476,-11717097,-11519974,-11322595,-11584478,-10597064,-9807033,-9149101,-10927579,-10861529,-10729944,-10729430,-10663123,-10531021,-10201795,-9807292,-9873086,-10005444,-9939658,-9873608,-9873094,-9806787,-9740735,-9543095,-8884387,-7568267,-7173251,-7436422,5
389,'2018/11/21 10:37:41:007',9,-10333383,-11058908,-9214381,-2368298,-2,-65794,-1513241,-460552,-1,-5990260,-10663376,-10862043,-8885158,-2039592,-921103,-10263710,-15727872,-14411241,-9082778,-8294300,-11124698,-10796765,-9676480,-6451075,-9477033,-16777216,-14809856,-15924992,-15400704,-15597312,-11585507,-10928352,-10599387,-10533595,-10599644,-13425645,-14150134,-13691382,-13100532,-14743550,-11848936,-11191267,-10796766,-10599645,-10599388,-10665180,-11123666,-7239300,-7566727,-11060705,-12112108,-11388646,-10994146,-10862303,-10730973,-10796508,-10135739,-460039,-2959667,-10995169,-12440816,-11783146,-11388646,-11191010,-10993888,-10993630,-10004152,-1,-1840412,-7505306,-12901365,-12243440,-11914732,-11717097,-11519974,-11322595,-11584478,-10597064,-9807033,-9149101,-10927579,-10861529,-10729944,-10729430,-10663123,-10531021,-10201795,-9807292,-9873086,-10005444,-9939658,-9873608,-9873094,-9806787,-9740735,-9543094,-8884387,-7568267,-7173251,-7436422,5
390,'2018/11/21 10:37:41:039',9,-10333383,-11058908,-9214381,-2368298,-65538,-65794,-1513241,-460552,-1,-5990260,-10663376,-10862043,-8885158,-2039592,-921103,-10263710,-15727872,-14411241,-9082778,-8294301,-11124698,-10796764,-9676479,-6451075,-9477033,-16777216,-14809856,-15924992,-15400704,-15597312,-11585507,-10928352,-10599387,-10533595,-10665180,-13425645,-14150134,-13691382,-13100532,-14743550,-11914472,-11191267,-10796766,-10599644,-10599388,-10665180,-11123666,-7239300,-7566727,-10995169,-12111852,-11388646,-10994146,-10862303,-10730973,-10796508,-10135739,-460039,-2959667,-10995169,-12440816,-11783146,-11388646,-11191010,-10993888,-10993629,-10004152,-1,-1840412,-7505306,-12901366,-12243440,-11914476,-11717097,-11519974,-11322595,-11584478,-10597064,-9807033,-9149101,-10927579,-10795993,-10729944,-10729430,-10663123,-10531021,-10201795,-9807292,-9873087,-10005444,-9939658,-9873608,-9873094,-9806787,-9740735,-9542839,-8884387,-7568267,-7173251,-7370886,5
391,'2018/11/21 10:37:41:075',9,-10333383,-11058908,-9214381,-2368298,-2,-65794,-1513241,-460552,-1,-5990260,-10663120,-10862043,-8885158,-2039592,-921103,-10263710,-15727872,-14411241,-9082778,-8294300,-11059161,-10796765,-9676480,-6451075,-9477033,-16777216,-14809856,-15924992,-15400704,-15597312,-11585507,-10928352,-10599387,-10533595,-10599644,-13425645,-14150134,-13691382,-13100532,-14743550,-11848936,-11191267,-10796766,-10599645,-10599388,-10665180,-11123667,-7239300,-7566727,-10995169,-12111852,-11388646,-10994146,-10796767,-10730973,-10796508,-10135739,-460039,-2959667,-10995169,-12440816,-11783146,-11388646,-11191010,-10993888,-10993630,-10004152,-1,-1840412,-7505306,-12901365,-12243440,-11914476,-11717097,-11519974,-11322595,-11584734,-10597064,-9807033,-9149101,-10927579,-10795993,-10729944,-10729430,-10663123,-10531021,-10201795,-9807292,-9873086,-10005444,-9939658,-9873608,-9873094,-9806787,-9740735,-9543095,-8884387,-7568267,-7173251,-7370886,5
392,'2018/11/21 10:37:41:106',9,-10333383,-11058908,-9214381,-2368298,-65538,-65794,-1513498,-460552,-1,-5990260,-10663120,-10862043,-8885158,-2039592,-921103,-10263710,-15727872,-14477033,-9082779,-8294301,-11059161,-10862301,-9676480,-6451075,-9477033,-16777216,-14809856,-15924992,-15400704,-15597312,-11585507,-10928352,-10599387,-10533595,-10599644,-13425645,-14150134,-13691382,-13100532,-14743550,-11914472,-11191267,-10796766,-10599645,-10599388,-10665180,-11123666,-7239300,-7566727,-10995169,-12112108,-11388646,-10994146,-10862303,-10730973,-10796508,-10135739,-460039,-2959667,-10995169,-12440816,-11783146,-11388646,-11125474,-10993888,-10993629,-10004152,-1,-1840412,-7505306,-12901365,-12243440,-11914732,-11651561,-11519974,-11322595,-11584478,-10597064,-9807033,-9149101,-10927579,-10795993,-10729944,-10729430,-10663123,-10531021,-10201795,-9807292,-9873086,-10005444,-9939658,-9873608,-9873094,-9806787,-9740735,-9542838,-8884387,-7568267,-7173251,-7370886,5
393,'2018/11/21 10:37:41:141',9,-10333383,-11058908,-9214381,-2368298,-2,-65794,-1513498,-460552,-1,-5990260,-10663120,-10862043,-8885158,-2039592,-921103,-10263711,-15727872,-14477033,-9082779,-8294301,-11059161,-10862301,-9676480,-6451075,-9476777,-16777216,-14809856,-15924992,-15400704,-15597312,-11585507,-10928352,-10599387,-10533595,-10599644,-13425645,-14150134,-13691382,-13100532,-14743550,-11914472,-11125731,-10796766,-10599645,-10599388,-10665180,-11123666,-7239300,-7566727,-10995169,-12111852,-11388646,-10994146,-10862303,-10730973,-10796508,-10135739,-460039,-2959667,-10995169,-12440816,-11783146,-11388646,-11125475,-10993888,-10993630,-10004152,-1,-1840412,-7505306,-12901365,-12243440,-11914732,-11717097,-11519974,-11322595,-11584734,-10597064,-9807033,-9149101,-10927579,-10795993,-10729944,-10729430,-10663379,-10531021,-10201795,-9807292,-9873086,-10005444,-9939658,-9873608,-9873094,-9806787,-9740735,-9542839,-8884387,-7568267,-7173251,-7370886,5
394,'2018/11/21 10:37:41:173',9,-10333383,-11058908,-9214381,-2368298,-65538,-65794,-1513498,-460552,-1,-5990260,-10663376,-10862043,-8885158,-2039592,-921103,-10263711,-15727872,-14477033,-9082779,-8294301,-11124698,-10796765,-9676480,-6451076,-9477033,-16777216,-14809856,-15924992,-15400704,-15597312,-11585507,-10928352,-10599387,-10533595,-10665180,-13425645,-14150134,-13691382,-13100532,-14743550,-11914472,-11191267,-10796766,-10599645,-10599388,-10665180,-11123666,-7239300,-7566727,-10995169,-12111852,-11388646,-10994146,-10862303,-10730973,-10796508,-10135739,-460039,-2959667,-10995169,-12440816,-11783146,-11388646,-11125474,-10993888,-10993630,-10004152,-1,-1840412,-7505306,-12901366,-12243440,-11914476,-11717097,-11519974,-11322595,-11584734,-10597064,-9807033,-9149101,-10927579,-10795993,-10729944,-10729430,-10663123,-10531021,-10201795,-9872828,-9873087,-10005444,-9939658,-9873608,-9873094,-9806787,-9740735,-9542839,-8884387,-7568267,-7173251,-7370886,5
